farà venirli a parlamento seco;	  2 4 8 10
poi farà sì, ch'al vento di Focara	  1 4 6 10
non sarà lor mestier voto né preco".	  3 6 7 10
E io a lui: "Dimostrami e dichiara,	  2 4 6 10
se vuo' ch'i' porti sù di te novella,	  4 6 8 10
chi è colui da la veduta amara".	  2 4 8 10
Allor puose la mano a la mascella	  2 3 6 10
d'un suo compagno e la bocca li aperse,	  4 7 10
gridando: "Questi è desso, e non favella.	  2 4 6 10
Questi, scacciato, il dubitar sommerse	  1 4 8 10
in Cesare, affermando che 'l fornito	  2 6 10
sempre con danno l'attender sofferse".	  1 4 7 10
Oh quanto mi pareva sbigottito	  2 6 10
con la lingua tagliata ne la strozza	  3 6 10
Curïo, ch'a dir fu così ardito!	  1 5 8 10
E un ch'avea l'una e l'altra man mozza,	  2 4 5 7 9 10
levando i moncherin per l'aura fosca,	  2 6 8 10
sì che 'l sangue facea la faccia sozza,	  1 3 6 8 10
gridò: "Ricordera'ti anche del Mosca,	  2 6 7 10
che disse, lasso!, "Capo ha cosa fatta",	  2 4 7 8 10
che fu mal seme per la gente tosca".	  2 4 8 10
E io li aggiunsi: "E morte di tua schiatta";	  2 4 6 10
per ch'elli, accumulando duol con duolo,	  2 6 8 10
sen gio come persona trista e matta.	  2 3 6 8 10
Ma io rimasi a riguardar lo stuolo,	  2 4 8 10
e vidi cosa ch'io avrei paura,	  2 4 8 10
sanza più prova, di contarla solo;	  1 4 8 10
se non che coscïenza m'assicura,	  2 6 10
la buona compagnia che l'uom francheggia	  2 6 8 10
sotto l'asbergo del sentirsi pura.	  1 4 8 10
Io vidi certo, e ancor par ch'io 'l veggia,	  2 4 7 8 10
un busto sanza capo andar sì come	  2 6 8 10
andavan li altri de la trista greggia;	  2 4 8 10
e 'l capo tronco tenea per le chiome,	  2 4 7 10
pesol con mano a guisa di lanterna:	  1 4 6 10
e quel mirava noi e dicea: "Oh me!".	  2 4 6 8 10
Di sé facea a sé stesso lucerna,	  2 4 7 10
ed eran due in uno e uno in due;	  2 4 6 8 10
com'esser può, quei sa che sì governa.	  2 4 6 10
Quando diritto al piè del ponte fue,	  1 4 6 8 10
levò 'l braccio alto con tutta la testa	  2 3 4 7 10
per appressarne le parole sue,	  4 8 10
che fuoro: "Or vedi la pena molesta,	  2 4 7 10
tu che, spirando, vai veggendo i morti:	  1 4 6 8 10
vedi s'alcuna è grande come questa.	  1 4 6 10
E perché tu di me novella porti,	  3 4 6 8 10
sappi ch'i' son Bertram dal Bornio, quelli	  1 4 6 8 10
che diedi al re giovane i ma' conforti.	  2 4 5 10
Io feci il padre e 'l figlio in sé ribelli;	  2 4 6 8 10
Achitofèl non fé più d'Absalone	  4 7 10
e di Davìd coi malvagi punzelli.	  4 7 10
Perch'io parti' così giunte persone,	  2 4 7 10
partito porto il mio cerebro, lasso!,	  2 4 7 10
dal suo principio ch'è in questo troncone.	  4 7 10
Così s'osserva in me lo contrapasso".	  2 4 6 10
La molta gente e le diverse piaghe	  2 4 8 10
avean le luci mie sì inebrïate,	  2 4 6 10
che de lo stare a piangere eran vaghe.	  4 6 8 10
Ma Virgilio mi disse: "Che pur guate?	  3 6 10
perché la vista tua pur si soffolge	  2 4 6 8 10
là giù tra l'ombre triste smozzicate?	  2 4 6 10
Tu non hai fatto sì a l'altre bolge;	  1 4 6 8 10
pensa, se tu annoverar le credi,	  1 4 8 10
che miglia ventidue la valle volge.	  2 6 8 10
E già la luna è sotto i nostri piedi;	  2 4 6 8 10
lo tempo è poco omai che n'è concesso,	  2 4 6 10
e altro è da veder che tu non vedi".	  2 6 10
"Se tu avessi", rispuos'io appresso,	  4 8 10
"atteso a la cagion perch'io guardava,	  2 6 8 10
forse m'avresti ancor lo star dimesso".	  1 4 6 8 10
Parte sen giva, e io retro li andava,	  1 4 6 7 10
lo duca, già faccendo la risposta,	  2 4 6 10
e soggiugnendo: "Dentro a quella cava	  4 6 8 10
dov'io tenea or li occhi sì a posta,	  2 4 6 8 10
credo ch'un spirto del mio sangue pianga	  1 4 8 10
la colpa che là giù cotanto costa".	  2 6 8 10
Allor disse 'l maestro: "Non si franga	  2 3 6 10
lo tuo pensier da qui innanzi sovr'ello.	  4 6 7 10
Attendi ad altro, ed ei là si rimanga;	  2 4 6 7 10
ch'io vidi lui a piè del ponticello	  4 6 10
mostrarti e minacciar forte col dito,	  2 6 7 10
e udi' 'l nominar Geri del Bello.	  3 6 7 10
Tu eri allor sì del tutto impedito	  2 4 7 10
sovra colui che già tenne Altaforte,	  1 4 7 10
che non guardasti in là, sì fu partito".	  4 6 7 10
"O duca mio, la vïolenta morte	  2 4 8 10
che non li è vendicata ancor", diss'io,	  3 6 8 10
"per alcun che de l'onta sia consorte,	  3 6 10
fece lui disdegnoso; ond'el sen gio	  1 3 6 8 10
sanza parlarmi, sì com'ïo estimo:	  1 4 6 8 10
e in ciò m'ha el fatto a sé più pio".	  3 5 6 8 10
Così parlammo infino al loco primo	  2 4 6 8 10
che de lo scoglio l'altra valle mostra,	  4 6 8 10
se più lume vi fosse, tutto ad imo.	  3 6 8 10
Quando noi fummo sor l'ultima chiostra	  1 4 7 10
di Malebolge, sì che i suoi conversi	  4 6 10
potean parere a la veduta nostra,	  2 4 8 10
lamenti saettaron me diversi,	  2 6 8 10
che di pietà ferrati avean li strali;	  4 6 8 10
ond'io li orecchi con le man copersi.	  2 4 8 10
Qual dolor fora, se de li spedali,	  3 4 6 10
di Valdichiana tra 'l luglio e 'l settembre	  4 7 10
e di Maremma e di Sardigna i mali	  4 8 10
fossero in una fossa tutti 'nsembre,	  1 4 6 10
tal era quivi, e tal puzzo n'usciva	  2 4 7 10
qual suol venir de le marcite membre.	  1 4 8 10
Noi discendemmo in su l'ultima riva	  4 7 10
del lungo scoglio, pur da man sinistra;	  2 4 6 8 10
e allor fu la mia vista più viva	  3 4 7 10
giù ver' lo fondo, la 've la ministra	  1 4 6 10
de l'alto Sire infallibil giustizia	  2 4 7 10
punisce i falsador che qui registra.	  2 6 8 10
Non credo ch'a veder maggior tristizia	  2 6 8 10
fosse in Egina il popol tutto infermo,	  1 4 6 8 10
quando fu l'aere sì pien di malizia,	  1 4 7 10
che li animali, infino al picciol vermo,	  4 6 8 10
cascaron tutti, e poi le genti antiche,	  2 4 6 8 10
secondo che i poeti hanno per fermo,	  2 6 7 10
si ristorar di seme di formiche;	  4 6 10
ch'era a veder per quella oscura valle	  1 4 6 8 10
languir li spirti per diverse biche.	  2 4 8 10
Qual sovra 'l ventre e qual sovra le spalle	  1 2 4 6 7 10
l'un de l'altro giacea, e qual carpone	  1 3 6 8 10
si trasmutava per lo tristo calle.	  4 8 10
Passo passo andavam sanza sermone,	  1 3 6 7 10
guardando e ascoltando li ammalati,	  2 6 10
che non potean levar le lor persone.	  4 6 10
Io vidi due sedere a sé poggiati,	  2 4 6 8 10
com'a scaldar si poggia tegghia a tegghia,	  4 6 8 10
dal capo al piè di schianze macolati;	  2 4 6 10
e non vidi già mai menare stregghia	  3 6 8 10
a ragazzo aspettato dal segnorso,	  3 6 10
né a colui che mal volontier vegghia,	  4 9 10
come ciascun menava spesso il morso	  1 4 6 8 10
de l'unghie sopra sé per la gran rabbia	  2 6 10
del pizzicor, che non ha più soccorso;	  4 8 10
e sì traevan giù l'unghie la scabbia,	  2 6 7 10
come coltel di scardova le scaglie	  1 4 6 10
o d'altro pesce che più larghe l'abbia.	  2 4 8 10
"O tu che con le dita ti dismaglie",	  2 6 10
cominciò 'l duca mio a l'un di loro,	  3 4 6 8 10
"e che fai d'esse talvolta tanaglie,	  3 4 7 10
dinne s'alcun Latino è tra costoro	  1 4 6 10
che son quinc'entro, se l'unghia ti basti	  2 4 7 10
etternalmente a cotesto lavoro".	  4 7 10
"Latin siam noi, che tu vedi sì guasti	  2 4 7 10
qui ambedue", rispuose l'un piangendo;	  1 4 6 8 10
"ma tu chi se' che di noi dimandasti?".	  2 4 7 10
E 'l duca disse: "I' son un che discendo	  2 4 7 10
con questo vivo giù di balzo in balzo,	  2 4 6 8 10
e di mostrar lo 'nferno a lui intendo".	  4 6 8 10
Allor si ruppe lo comun rincalzo;	  2 4 8 10
e tremando ciascuno a me si volse	  3 6 8 10
con altri che l'udiron di rimbalzo.	  2 6 10
Lo buon maestro a me tutto s'accolse,	  4 6 7 10
dicendo: "Dì a lor ciò che tu vuoli";	  2 6 7 10
e io incominciai, poscia ch'ei volse:	  2 6 7 10
"Se la vostra memoria non s'imboli	  3 6 10
nel primo mondo da l'umane menti,	  2 4 8 10
ma s'ella viva sotto molti soli,	  2 4 6 8 10
ditemi chi voi siete e di che genti;	  1 6 10
la vostra sconcia e fastidiosa pena	  2 4 8 10
di palesarvi a me non vi spaventi".	  4 6 10
"Io fui d'Arezzo, e Albero da Siena",	  2 4 6 10
rispuose l'un, "mi fé mettere al foco;	  2 4 7 10
ma quel per ch'io mori' qui non mi mena.	  2 6 7 10
Vero è ch'i' dissi lui, parlando a gioco:	  2 4 6 8 10
"I' mi saprei levar per l'aere a volo";	  4 6 8 10
e quei, ch'avea vaghezza e senno poco,	  2 4 6 8 10
volle ch'i' li mostrassi l'arte; e solo	  1 6 8 10
perch'io nol feci Dedalo, mi fece	  2 4 6 10
ardere a tal che l'avea per figliuolo.	  1 4 7 10
Ma ne l'ultima bolgia de le diece	  3 6 10
me per l'alchìmia che nel mondo usai	  1 4 8 10
dannò Minòs, a cui fallar non lece".	  2 4 8 10
E io dissi al poeta: "Or fu già mai	  3 6 8 10
gente sì vana come la sanese?	  1 4 6 10
Certo non la francesca sì d'assai!".	  1 6 8 10
Onde l'altro lebbroso, che m'intese,	  1 3 6 10
rispuose al detto mio: "Tra'mene Stricca	  2 4 6 7 10
che seppe far le temperate spese,	  2 4 8 10
e Niccolò che la costuma ricca	  4 8 10
del garofano prima discoverse	  3 6 10
ne l'orto dove tal seme s'appicca;	  2 4 7 10
e tra'ne la brigata in che disperse	  2 6 10
Caccia d'Ascian la vigna e la gran fonda,	  1 4 6 10
e l'Abbagliato suo senno proferse.	  4 7 10
Ma perché sappi chi sì ti seconda	  4 7 10
contra i Sanesi, aguzza ver' me l'occhio,	  1 4 6 9 10
sì che la faccia mia ben ti risponda:	  1 4 6 7 10
sì vedrai ch'io son l'ombra di Capocchio,	  1 3 6 10
che falsai li metalli con l'alchìmia;	  3 6 10
e te dee ricordar, se ben t'adocchio,	  2 6 8 10
com'io fui di natura buona scimia".	  2 6 8 10
Nel tempo che Iunone era crucciata	  2 6 7 10
per Semelè contra 'l sangue tebano,	  4 5 7 10
come mostrò una e altra fïata,	  1 4 5 7 10
Atamante divenne tanto insano,	  3 6 8 10
che veggendo la moglie con due figli	  3 6 10
andar carcata da ciascuna mano,	  2 4 8 10
gridò: "Tendiam le reti, sì ch'io pigli	  2 4 6 8 10
la leonessa e ' leoncini al varco";	  4 8 10
e poi distese i dispietati artigli,	  2 4 8 10
prendendo l'un ch'avea nome Learco,	  2 4 6 7 10
e rotollo e percosselo ad un sasso;	  3 6 10
e quella s'annegò con l'altro carco.	  2 6 8 10
E quando la fortuna volse in basso	  2 6 8 10
l'altezza de' Troian che tutto ardiva,	  2 6 8 10
sì che 'nsieme col regno il re fu casso,	  1 3 6 8 10
Ecuba trista, misera e cattiva,	  1 4 6 10
poscia che vide Polissena morta,	  1 4 8 10
e del suo Polidoro in su la riva	  3 6 10
del mar si fu la dolorosa accorta,	  2 4 8 10
forsennata latrò sì come cane;	  3 6 8 10
tanto il dolor le fé la mente torta.	  1 4 6 8 10
Ma né di Tebe furie né troiane	  4 6 10
si vider mäi in alcun tanto crude,	  2 4 7 8 10
non punger bestie, nonché membra umane,	  2 4 7 8 10
quant'io vidi in due ombre smorte e nude,	  3 6 8 10
che mordendo correvan di quel modo	  3 6 10
che 'l porco quando del porcil si schiude.	  2 4 8 10
L'una giunse a Capocchio, e in sul nodo	  1 3 6 10
del collo l'assannò, sì che, tirando,	  2 6 8 10
grattar li fece il ventre al fondo sodo.	  2 4 6 8 10
E l'Aretin che rimase, tremando	  4 7 10
mi disse: "Quel folletto è Gianni Schicchi,	  2 6 8 10
e va rabbioso altrui così conciando".	  2 4 6 8 10
"Oh!", diss'io lui, "se l'altro non ti ficchi	  1 3 4 6 10
li denti a dosso, non ti sia fatica	  2 4 8 10
a dir chi è, pria che di qui si spicchi".	  2 4 5 8 10
Ed elli a me: "Quell'è l'anima antica	  2 4 6 7 10
di Mirra scellerata, che divenne	  2 6 10
al padre, fuor del dritto amore, amica.	  2 4 6 8 10
Questa a peccar con esso così venne,	  1 4 6 9 10
falsificando sé in altrui forma,	  4 6 9 10
come l'altro che là sen va, sostenne,	  1 3 6 8 10
per guadagnar la donna de la torma,	  4 6 10
falsificare in sé Buoso Donati,	  4 6 7 10
testando e dando al testamento norma".	  2 4 8 10
E poi che i due rabbiosi fuor passati	  2 4 6 10
sovra cu' io avea l'occhio tenuto,	  3 6 7 10
rivolsilo a guardar li altri mal nati.	  2 6 7 10
Io vidi un, fatto a guisa di lëuto,	  3 4 6 10
pur ch'elli avesse avuta l'anguinaia	  2 4 6 10
tronca da l'altro che l'uomo ha forcuto.	  1 4 7 10
La grave idropesì, che sì dispaia	  2 6 8 10
le membra con l'omor che mal converte,	  2 6 8 10
che 'l viso non risponde a la ventraia,	  2 6 10
faceva lui tener le labbra aperte	  2 4 6 8 10
come l'etico fa, che per la sete	  1 3 6 10
l'un verso 'l mento e l'altro in sù rinverte.	  1 2 4 6 8 10
"O voi che sanz'alcuna pena siete,	  2 6 8 10
e non so io perché, nel mondo gramo",	  4 6 8 10
diss'elli a noi, "guardate e attendete	  2 4 6 10
a la miseria del maestro Adamo;	  4 8 10
io ebbi, vivo, assai di quel ch'i' volli,	  2 4 6 8 10
e ora, lasso!, un gocciol d'acqua bramo.	  2 4 6 8 10
Li ruscelletti che d'i verdi colli	  4 8 10
del Casentin discendon giuso in Arno,	  4 6 8 10
faccendo i lor canali freddi e molli,	  2 6 8 10
sempre mi stanno innanzi, e non indarno,	  1 4 6 10
ché l'imagine lor vie più m'asciuga	  3 6 8 10
che 'l male ond'io nel volto mi discarno.	  2 4 6 10
La rigida giustizia che mi fruga	  2 6 10
tragge cagion del loco ov'io peccai	  1 4 6 8 10
a metter più li miei sospiri in fuga.	  2 4 8 10
Ivi è Romena, là dov'io falsai	  1 4 6 8 10
la lega suggellata del Batista;	  2 6 10
per ch'io il corpo sù arso lasciai.	  2 4 6 7 10
Ma s'io vedessi qui l'anima trista	  4 6 7 10
di Guido o d'Alessandro o di lor frate,	  2 6 10
per Fonte Branda non darei la vista.	  2 4 8 10
Dentro c'è l'una già, se l'arrabbiate	  1 4 6 10
ombre che vanno intorno dicon vero;	  1 4 6 8 10
ma che mi val, c'ho le membra legate?	  4 7 10
S'io fossi pur di tanto ancor leggero	  2 4 6 8 10
ch'i' potessi in cent'anni andare un'oncia,	  3 6 8 10
io sarei messo già per lo sentiero,	  4 6 10
cercando lui tra questa gente sconcia,	  2 4 6 8 10
con tutto ch'ella volge undici miglia,	  2 4 6 7 10
e men d'un mezzo di traverso non ci ha.	  2 4 8 10
Io son per lor tra sì fatta famiglia;	  2 4 7 10
e' m'indussero a batter li fiorini	  3 6 10
ch'avevan tre carati di mondiglia".	  2 4 6 10
E io a lui: "Chi son li due tapini	  2 4 6 10
che fumman come man bagnate 'l verno,	  2 4 6 8 10
giacendo stretti a' tuoi destri confini?".	  2 4 7 10
"Qui li trovai - e poi volta non dierno - ",	  1 4 6 7 10
rispuose, "quando piovvi in questo greppo,	  2 4 6 8 10
e non credo che dieno in sempiterno.	  3 6 10
L'una è la falsa ch'accusò Gioseppo;	  1 4 8 10
l'altr'è 'l falso Sinon greco di Troia:	  1 3 6 7 10
per febbre aguta gittan tanto leppo".	  2 4 6 8 10
E l'un di lor, che si recò a noia	  2 4 8 10
forse d'esser nomato sì oscuro,	  1 3 6 10
col pugno li percosse l'epa croia.	  2 6 8 10
Quella sonò come fosse un tamburo;	  1 4 7 10
e mastro Adamo li percosse il volto	  2 4 8 10
col braccio suo, che non parve men duro,	  2 4 7 10
dicendo a lui: "Ancor che mi sia tolto	  2 4 6 10
lo muover per le membra che son gravi,	  2 6 10
ho io il braccio a tal mestiere sciolto".	  2 4 8 10
Ond'ei rispuose: "Quando tu andavi	  2 4 6 10
al fuoco, non l'avei tu così presto;	  2 7 10
ma sì e più l'avei quando coniavi".	  2 4 6 7 10
E l'idropico: "Tu di' ver di questo:	  3 6 8 10
ma tu non fosti sì ver testimonio	  2 4 7 10
là 've del ver fosti a Troia richesto".	  1 4 5 7 10
"S'io dissi falso, e tu falsasti il conio",	  2 4 8 10
disse Sinon; "e son qui per un fallo,	  1 4 7 10
e tu per più ch'alcun altro demonio!".	  2 4 7 10
"Ricorditi, spergiuro, del cavallo",	  2 6 10
rispuose quel ch'avëa infiata l'epa;	  2 4 6 8 10
"e sieti reo che tutto il mondo sallo!".	  2 4 6 8 10
"E te sia rea la sete onde ti crepa",	  2 4 6 7 10
disse 'l Greco, "la lingua, e l'acqua marcia	  1 3 6 8 10
che 'l ventre innanzi a li occhi sì t'assiepa!".	  2 4 6 8 10
Allora il monetier: "Così si squarcia	  2 6 8 10
la bocca tua per tuo mal come suole;	  2 4 7 10
ché, s'i' ho sete e omor mi rinfarcia,	  4 7 10
tu hai l'arsura e 'l capo che ti duole,	  4 6 10
e per leccar lo specchio di Narcisso,	  4 6 10
non vorresti a 'nvitar molte parole".	  3 6 7 10
Ad ascoltarli er'io del tutto fisso,	  4 6 8 10
quando 'l maestro mi disse: "Or pur mira,	  1 4 7 8 10
che per poco che teco non mi risso!".	  3 6 10
Quand'io 'l senti' a me parlar con ira,	  2 4 6 8 10
volsimi verso lui con tal vergogna,	  1 6 10
ch'ancor per la memoria mi si gira.	  2 6 10
Qual è colui che suo dannaggio sogna,	  2 4 8 10
che sognando desidera sognare,	  3 6 10
sì che quel ch'è, come non fosse, agogna,	  1 4 8 10
tal mi fec'io, non possendo parlare,	  1 4 7 10
che disïava scusarmi, e scusava	  4 7 10
me tuttavia, e nol mi credea fare.	  1 4 9 10
"Maggior difetto men vergogna lava",	  2 4 8 10
disse 'l maestro, "che 'l tuo non è stato;	  1 4 7 10
però d'ogne trestizia ti disgrava.	  2 3 6 10
E fa ragion ch'io ti sia sempre allato,	  4 5 8 10
se più avvien che fortuna t'accoglia	  4 7 10
dove sien genti in simigliante piato:	  1 4 8 10
ché voler ciò udire è bassa voglia".	  3 4 6 8 10
Una medesma lingua pria mi morse,	  4 6 8 10
sì che mi tinse l'una e l'altra guancia,	  1 4 6 8 10
e poi la medicina mi riporse;	  2 6 10
così od'io che solea far la lancia	  2 4 8 10
d'Achille e del suo padre esser cagione	  2 6 7 10
prima di trista e poi di buona mancia.	  1 4 6 8 10
Noi demmo il dosso al misero vallone	  2 4 6 10
su per la ripa che 'l cinge dintorno,	  4 7 10
attraversando sanza alcun sermone.	  4 6 8 10
Quiv'era men che notte e men che giorno,	  2 4 6 8 10
sì che 'l viso m'andava innanzi poco;	  1 3 6 8 10
ma io senti' sonare un alto corno,	  2 4 6 8 10
tanto ch'avrebbe ogne tuon fatto fioco,	  1 4 7 8 10
che, contra sé la sua via seguitando,	  1 4 7 10
dirizzò li occhi miei tutti ad un loco.	  3 4 6 7 10
Dopo la dolorosa rotta, quando	  1 6 8 10
Carlo Magno perdé la santa gesta,	  1 3 6 8 10
non sonò sì terribilmente Orlando.	  3 4 8 10
Poco portäi in là volta la testa,	  1 4 6 7 10
che me parve veder molte alte torri;	  3 6 8 10
ond'io: "Maestro, di', che terra è questa?".	  2 4 6 8 10
Ed elli a me: "Però che tu trascorri	  2 4 6 10
per le tenebre troppo da la lungi,	  3 6 10
avvien che poi nel maginare abborri.	  2 4 8 10
Tu vedrai ben, se tu là ti congiungi,	  4 6 7 10
quanto 'l senso s'inganna di lontano;	  1 3 6 10
però alquanto più te stesso pungi".	  2 4 6 8 10
Poi caramente mi prese per mano	  1 4 7 10
e disse: "Pria che noi siamo più avanti,	  2 4 7 10
acciò che 'l fatto men ti paia strano,	  2 4 6 8 10
sappi che non son torri, ma giganti,	  1 6 10
e son nel pozzo intorno da la ripa	  4 6 10
da l'umbilico in giuso tutti quanti".	  4 6 10
Come quando la nebbia si dissipa,	  1 3 6 10
lo sguardo a poco a poco raffigura	  2 4 6 10
ciò che cela 'l vapor che l'aere stipa,	  1 3 6 8 10
così forando l'aura grossa e scura,	  2 4 6 8 10
più e più appressando ver' la sponda,	  3 6 10
fuggiemi errore e cresciemi paura;	  2 4 7 10
però che, come su la cerchia tonda	  2 4 8 10
Montereggion di torri si corona,	  4 6 10
così la proda che 'l pozzo circonda	  2 4 7 10
torreggiavan di mezza la persona	  3 6 10
li orribili giganti, cui minaccia	  2 6 10
Giove del cielo ancora quando tuona.	  1 4 6 8 10
E io scorgeva già d'alcun la faccia,	  2 4 6 8 10
le spalle e 'l petto e del ventre gran parte,	  2 4 7 10
e per le coste giù ambo le braccia.	  4 6 7 10
Natura certo, quando lasciò l'arte	  2 4 6 9 10
di sì fatti animali, assai fé bene	  3 6 8 10
per tòrre tali essecutori a Marte.	  2 4 8 10
E s'ella d'elefanti e di balene	  2 6 10
non si pente, chi guarda sottilmente,	  3 6 10
più giusta e più discreta la ne tene;	  2 6 10
ché dove l'argomento de la mente	  2 6 10
s'aggiugne al mal volere e a la possa,	  2 6 10
nessun riparo vi può far la gente.	  2 4 8 10
La faccia sua mi parea lunga e grossa	  2 4 7 8 10
come la pina di San Pietro a Roma,	  1 4 8 10
e a sua proporzione eran l'altre ossa;	  2 6 7 9 10
sì che la ripa, ch'era perizoma	  1 4 6 10
dal mezzo in giù, ne mostrava ben tanto	  2 4 7 10
di sovra, che di giugnere a la chioma	  2 6 10
tre Frison s'averien dato mal vanto;	  1 3 6 7 10
però ch'i' ne vedea trenta gran palmi	  2 6 7 10
dal loco in giù dov'omo affibbia 'l manto.	  2 4 6 8 10
"Raphél maì amècche zabì almi",	  2 4 6 9 10
cominciò a gridar la fiera bocca,	  3 6 8 10
cui non si convenia più dolci salmi.	  1 6 8 10
E 'l duca mio ver' lui: "Anima sciocca,	  2 4 6 7 10
tienti col corno, e con quel ti disfoga	  1 4 7 10
quand'ira o altra passïon ti tocca!	  2 4 8 10
Cércati al collo, e troverai la soga	  1 4 8 10
che 'l tien legato, o anima confusa,	  4 6 10
e vedi lui che 'l gran petto ti doga".	  2 4 7 10
Poi disse a me: "Elli stessi s'accusa;	  2 4 7 10
questi è Nembrotto per lo cui mal coto	  1 4 8 10
pur un linguaggio nel mondo non s'usa.	  1 2 4 7 10
Lasciànlo stare e non parliamo a vòto;	  2 4 8 10
ché così è a lui ciascun linguaggio	  3 6 8 10
come 'l suo ad altrui, ch'a nullo è noto".	  1 3 6 8 10
Facemmo adunque più lungo vïaggio,	  2 4 7 10
vòlti a sinistra; e al trar d'un balestro,	  1 4 7 10
trovammo l'altro assai più fero e maggio.	  2 4 6 8 10
A cigner lui qual che fosse 'l maestro,	  2 4 5 7 10
non so io dir, ma el tenea soccinto	  2 4 6 8 10
dinanzi l'altro e dietro il braccio destro	  2 4 6 8 10
d'una catena che 'l tenea avvinto	  4 8 10
dal collo in giù, sì che 'n su lo scoperto	  2 4 6 10
si ravvolgëa infino al giro quinto.	  4 6 8 10
"Questo superbo volle esser esperto	  1 4 6 7 10
di sua potenza contra 'l sommo Giove",	  4 6 8 10
disse 'l mio duca, "ond'elli ha cotal merto.	  1 4 6 10
Fïalte ha nome, e fece le gran prove	  2 4 6 10
quando i giganti fer paura a' dèi;	  1 4 8 10
le braccia ch'el menò, già mai non move".	  2 6 8 10
E io a lui: "S'esser puote, io vorrei	  2 4 5 7 10
che de lo smisurato Brïareo	  1 6 10
esperïenza avesser li occhi miei".	  4 6 8 10
Ond'ei rispuose: "Tu vedrai Anteo	  2 4 8 10
presso di qui che parla ed è disciolto,	  1 4 6 10
che ne porrà nel fondo d'ogne reo.	  4 6 8 10
Quel che tu vuo' veder, più là è molto	  1 6 8 10
ed è legato e fatto come questo,	  4 6 8 10
salvo che più feroce par nel volto".	  1 6 8 10
Non fu tremoto già tanto rubesto,	  4 7 10
che scotesse una torre così forte,	  3 6 10
come Fïalte a scuotersi fu presto.	  1 4 7 10
Allor temett'io più che mai la morte,	  2 5 8 10
e non v'era mestier più che la dotta,	  3 6 7 10
s'io non avessi viste le ritorte.	  4 6 10
Noi procedemmo più avante allotta,	  4 8 10
e venimmo ad Anteo, che ben cinque alle,	  3 6 9 10
sanza la testa, uscia fuor de la grotta.	  1 4 7 10
"O tu che ne la fortunata valle	  2 6 8 10
che fece Scipïon di gloria reda,	  2 6 8 10
quand'Anibàl co' suoi diede le spalle,	  4 6 7 10
recasti già mille leon per preda,	  2 4 5 8 10
e che, se fossi stato a l'alta guerra	  2 6 8 10
de' tuoi fratelli, ancor par che si creda	  4 6 7 10
ch'avrebber vinto i figli de la terra:	  2 4 6 10
mettine giù, e non ten vegna schifo,	  1 4 8 10
dove Cocito la freddura serra.	  1 4 8 10
Non ci fare ire a Tizio né a Tifo:	  3 4 6 10
questi può dar di quel che qui si brama;	  1 4 6 8 10
però ti china e non torcer lo grifo.	  2 4 7 10
Ancor ti può nel mondo render fama,	  2 4 6 8 10
ch'el vive, e lunga vita ancor aspetta	  2 4 6 8 10
se 'nnanzi tempo grazia a sé nol chiama".	  2 4 6 8 10
Così disse 'l maestro; e quelli in fretta	  3 6 8 10
le man distese, e prese 'l duca mio,	  2 4 6 8 10
ond'Ercule sentì già grande stretta.	  2 6 8 10
Virgilio, quando prender si sentio,	  2 4 6 10
disse a me: "Fatti qua, sì ch'io ti prenda";	  1 3 4 6 7 10
poi fece sì ch'un fascio era elli e io.	  2 4 6 7 8 10
Qual pare a riguardar la Carisenda	  2 6 10
sotto 'l chinato, quando un nuvol vada	  1 4 6 8 10
sovr'essa sì, ched ella incontro penda:	  2 4 6 8 10
tal parve Antëo a me che stava a bada	  2 4 6 8 10
di vederlo chinare, e fu tal ora	  3 6 8 10
ch'i' avrei voluto ir per altra strada.	  2 4 6 8 10
Ma lievemente al fondo che divora	  4 6 10
Lucifero con Giuda, ci sposò;	  2 6 10
né, sì chinato, lì fece dimora,	  1 4 7 10
e come albero in nave si levò.	  3 6 10
S'ïo avessi le rime aspre e chiocce,	  3 6 8 10
come si converrebbe al tristo buco	  1 6 8 10
sovra 'l qual pontan tutte l'altre rocce,	  1 3 4 6 8 10
io premerei di mio concetto il suco	  4 8 10
più pienamente; ma perch'io non l'abbo,	  4 8 10
non sanza tema a dicer mi conduco;	  2 4 6 10
ché non è impresa da pigliare a gabbo	  4 8 10
discriver fondo a tutto l'universo,	  2 4 6 10
né da lingua che chiami mamma o babbo.	  3 6 8 10
Ma quelle donne aiutino il mio verso	  2 4 6 10
ch'aiutaro Anfïone a chiuder Tebe,	  3 6 8 10
sì che dal fatto il dir non sia diverso.	  1 4 6 10
Oh sovra tutte mal creata plebe	  1 4 8 10
che stai nel loco onde parlare è duro,	  4 5 8 10
mei foste state qui pecore o zebe!	  1 4 6 7 10
Come noi fummo giù nel pozzo scuro	  1 4 6 8 10
sotto i piè del gigante assai più bassi,	  1 3 6 8 10
e io mirava ancora a l'alto muro,	  2 4 6 8 10
dicere udi'mi: "Guarda come passi:	  1 4 6 8 10
va sì, che tu non calchi con le piante	  2 4 6 10
le teste de' fratei miseri lassi".	  2 6 7 10
Per ch'io mi volsi, e vidimi davante	  2 4 6 10
e sotto i piedi un lago che per gelo	  2 4 6 10
avea di vetro e non d'acqua sembiante.	  2 4 7 10
Non fece al corso suo sì grosso velo	  2 4 6 8 10
di verno la Danoia in Osterlicchi,	  2 6 10
né Tanaï là sotto 'l freddo cielo,	  2 6 8 10
